scenario,detection_rate,estimated_true_value_usd
improved_20_40,0.3924341913088426,78026218351.92108
improved_20_40,0.31497599269043164,97214253182.52042
improved_20_40,0.2943745643155935,104017668683.48048
improved_20_40,0.37392892540699796,81887636444.53346
improved_20_40,0.37206567678634644,82297717339.31406
improved_20_40,0.3052534046571592,100310612208.28607
improved_20_40,0.3774478886855281,81124194405.9054
improved_20_40,0.26180042202258297,116959918029.39882
improved_20_40,0.20208815260466337,151518807536.0571
improved_20_40,0.21060514176713965,145391302619.18863
improved_20_40,0.35397136521455147,86504612827.26537
improved_20_40,0.25082903807579987,122075801648.49171
improved_20_40,0.2524834246244991,121275905320.76526
improved_20_40,0.24970179760776945,122626894132.02118
improved_20_40,0.22646795973085368,135207452463.53572
improved_20_40,0.2424694125889763,126284612862.60997
improved_20_40,0.29317684067852995,104442615006.5465
improved_20_40,0.24585384771694052,124546173200.74362
improved_20_40,0.34794414432160864,88003078653.68405
improved_20_40,0.23531684538336486,130123093609.97382
improved_20_40,0.35423006948715907,86441436053.56267
improved_20_40,0.26639992988464645,114940555401.35512
improved_20_40,0.3545788438573828,86356409668.19563
improved_20_40,0.3634706360813179,84243822912.21124
improved_20_40,0.24705829626336687,123938990768.32416
improved_20_40,0.2992180906428553,102333905794.3904
improved_20_40,0.2984841949399965,102585518492.7926
improved_20_40,0.2837853411603179,107899004841.56854
improved_20_40,0.21022634500559714,145653276229.52338
improved_20_40,0.37206240695966575,82298440603.11841
improved_20_40,0.35819820455696455,85483834118.30803
improved_20_40,0.34811382746423325,87960182802.47536
improved_20_40,0.28061545734078136,109117851846.05135
improved_20_40,0.29185231872553474,104916609994.86281
improved_20_40,0.2387701652985894,128241130383.82278
improved_20_40,0.3272843288579894,93558270897.56438
improved_20_40,0.23774037993020825,128796613805.41356
improved_20_40,0.3203577540661626,95581129256.82274
improved_20_40,0.24152854971971494,126776548508.89014
improved_20_40,0.24089854361415075,127108098871.97943
improved_20_40,0.20711628638354782,147840406152.89642
improved_20_40,0.26711216917606234,114634072997.40274
improved_20_40,0.3648895747426707,83916225672.97908
improved_20_40,0.23687205025395627,129268758669.47878
improved_20_40,0.3733268559433544,82019697785.87099
improved_20_40,0.37971305611811695,80640250332.34132
improved_20_40,0.24113128783950832,126985411864.93983
improved_20_40,0.23753576276174906,128907561302.8244
improved_20_40,0.2866199452736711,106831908960.7896
improved_20_40,0.26116456895612034,117244678411.82538
improved_20_40,0.2616721436737562,117017254759.83212
improved_20_40,0.32553248169424837,94061753040.61626
improved_20_40,0.24048237970077257,127328064276.15765
improved_20_40,0.301584092021041,101531071133.84154
improved_20_40,0.3042559651626029,100639459553.2714
improved_20_40,0.30738230488042223,99615870574.38185
improved_20_40,0.365516789381512,83772228224.14105
improved_20_40,0.3502037174161303,87435268036.97191
improved_20_40,0.287144444999689,106636769169.80402
improved_20_40,0.22210337718869466,137864431812.79968
improved_20_40,0.39060734002521114,78391143130.71278
improved_20_40,0.36198575712134706,84589394188.67424
improved_20_40,0.34447975184887536,88888115296.99576
improved_20_40,0.3480800355469749,87968722054.704
improved_20_40,0.2856789729306654,107183793002.6963
improved_20_40,0.3269397626590771,93656873213.53168
improved_20_40,0.37057476776665277,82628820317.05011
improved_20_40,0.20742435161792838,147620834588.53015
improved_20_40,0.20203905712885462,151555626594.98395
improved_20_40,0.27988955573257396,109400852131.40271
improved_20_40,0.227716751377873,134465978960.9077
improved_20_40,0.27023093747876376,113311067139.48926
improved_20_40,0.2967312092290935,103191558378.28574
improved_20_40,0.21614746190163325,141663268355.9258
improved_20_40,0.31339088540096427,97705955489.56927
improved_20_40,0.3076144405191163,99540697270.74622
improved_20_40,0.26829857654919953,114127164943.07721
improved_20_40,0.300070496744785,102043207286.27408
improved_20_40,0.3552911096943116,86183287631.84802
improved_20_40,0.3510206948178449,87231768245.78116
improved_20_40,0.3232082388294239,94738166362.10004
improved_20_40,0.3604876284889554,84940934112.42117
improved_20_40,0.2918601358170714,104913799940.85612
improved_20_40,0.20026508259104853,152898126341.6311
improved_20_40,0.26474003893063247,115661220053.85991
improved_20_40,0.24374641981922618,125622997550.21088
improved_20_40,0.31332145610297024,97727606275.9018
improved_20_40,0.2927269505819864,104603132164.44788
improved_20_40,0.2622402631142568,116763747626.66505
improved_20_40,0.3986588428075895,76807918480.3182
improved_20_40,0.2225123132591025,137611062737.76385
improved_20_40,0.24515132189004116,124903082976.47084
improved_20_40,0.3612946984367954,84751190737.9399
improved_20_40,0.3987019518204308,76799613746.59679
improved_20_40,0.25407581852244127,120515821135.17346
improved_20_40,0.27533176784625263,111211852302.20819
improved_20_40,0.2127287989344851,143939871109.0995
improved_20_40,0.22424042344550532,136550562246.26067
improved_20_40,0.3977019328135545,76992725891.97667
improved_20_40,0.3640053650791305,84120067552.21
improved_20_40,0.3899217555952753,78528975263.45244
improved_20_40,0.22942546860907007,133464501938.09386
improved_20_40,0.20147134299652927,151982686194.4868
improved_20_40,0.28595790749922184,107079241723.38773
improved_20_40,0.3592780347921572,85226907672.04047
improved_20_40,0.33242460308290056,92111581440.88156
improved_20_40,0.2112870124565935,144922092199.65134
improved_20_40,0.2837814526278043,107900483334.20654
improved_20_40,0.38461766792760066,79611932714.40451
improved_20_40,0.3005717722031977,101873025784.74654
improved_20_40,0.29804707666004043,102735971253.1232
improved_20_40,0.20093174898321112,152390829496.9442
improved_20_40,0.34177280117222164,89592137802.66153
improved_20_40,0.2807936770372064,109048594765.06665
improved_20_40,0.3510823404165897,87216451455.49004
improved_20_40,0.3631897789559168,84308969233.24467
improved_20_40,0.2071135512831749,147842358503.90146
improved_20_40,0.25334122227670414,120865272633.67902
improved_20_40,0.23364083353443268,131056525679.23532
improved_20_40,0.38305737012511615,79936213966.64946
improved_20_40,0.2771635065833448,110476867165.10655
improved_20_40,0.2993846561073907,102276971365.02457
improved_20_40,0.3669787890790166,83438489664.94437
improved_20_40,0.38640092476824855,79244520230.34975
improved_20_40,0.2983479793661112,102632355563.06038
improved_20_40,0.2487739192702824,123084268598.73447
improved_20_40,0.26604523476472863,115093795710.72415
improved_20_40,0.2957704496912992,103526758443.18497
improved_20_40,0.3525411464030309,86855552074.53104
improved_20_40,0.2245486600225696,136363120121.69505
improved_20_40,0.31323644154419006,97754130231.05603
improved_20_40,0.21045335432893603,145496164684.3813
improved_20_40,0.2207112010860387,138734036828.00323
improved_20_40,0.37933016453377044,80721647690.36531
improved_20_40,0.28796925074341373,106331338574.43163
improved_20_40,0.3379380647471581,90608780406.94533
improved_20_40,0.24186821575845965,126598510696.42805
improved_20_40,0.3180546167697268,96273263412.46753
improved_20_40,0.330093899450397,92761956373.03679
improved_20_40,0.32033043181219784,95589281750.7117
improved_20_40,0.3250077541192459,94213616480.63553
improved_20_40,0.24515964060340056,124898844787.2549
improved_20_40,0.34431264890231617,88931254769.29681
improved_20_40,0.39832347310303423,76872587149.54721
improved_20_40,0.24384663125907205,125571371405.54257
improved_20_40,0.3024251499279601,101248708670.94641
improved_20_40,0.2940569572713542,104130016796.6004
improved_20_40,0.33014020272449307,92748946196.58394
improved_20_40,0.21511427749244624,142343670800.2729
improved_20_40,0.3320718662470528,92209425164.13818
improved_20_40,0.21996104326268617,139207177078.42258
improved_20_40,0.3108055783124003,98518681891.37216
improved_20_40,0.3201321278430846,95648493970.68964
improved_20_40,0.30340150962966783,100922885773.37111
improved_20_40,0.2635212332761141,116196161953.06708
improved_20_40,0.38240619278611376,80072332711.80232
improved_20_40,0.3952409882228479,77472116537.06023
improved_20_40,0.2001691022024316,152971440461.6606
improved_20_40,0.26683883502184436,114751497462.19154
improved_20_40,0.31424712137207916,97439733946.10042
improved_20_40,0.3758826121677156,81462017418.78091
improved_20_40,0.25188258619012854,121565195764.30865
improved_20_40,0.21660277701696345,141365481650.42813
improved_20_40,0.32002114258803005,95681665443.09009
improved_20_40,0.35762054000813204,85621916177.2057
improved_20_40,0.20790784793116798,147277537642.3536
improved_20_40,0.3962791684346848,77269153513.10013
improved_20_40,0.3150008104799408,97206594018.504
improved_20_40,0.304994359397285,100395810467.88336
improved_20_40,0.3368217689001062,90909076333.79414
improved_20_40,0.3592157573760395,85241683503.79207
improved_20_40,0.2845661874878059,107602931220.12413
improved_20_40,0.24641598642395712,124262051111.9824
improved_20_40,0.29720590042966083,103026742926.55956
improved_20_40,0.2891150166304562,105909946348.3133
improved_20_40,0.3265987962341115,93754650209.65442
improved_20_40,0.3911234589777247,78287699694.2472
improved_20_40,0.39002053084318405,78509087287.34283
improved_20_40,0.2923270995173641,104746210496.31596
improved_20_40,0.27093798426120713,113015367643.33089
improved_20_40,0.3932959592671925,77855251696.14311
improved_20_40,0.276756047211098,110639518841.18198
improved_20_40,0.28651119836837224,106872457600.95728
improved_20_40,0.3474596210578243,88125796622.35777
improved_20_40,0.24675398655215008,124091838708.15364
improved_20_40,0.2730332878481079,112148068615.20026
improved_20_40,0.38928688211968526,78657045244.10158
improved_20_40,0.25432823331671833,120396212015.09167
improved_20_40,0.3554504824780473,86144645764.3068
improved_20_40,0.27189005703522096,112619623658.60533
improved_20_40,0.3775919150523305,81093250885.89272
improved_20_40,0.310351198756335,98662921305.04713
improved_20_40,0.20317561318905875,150707830625.96536
improved_20_40,0.37561525824832,81520000126.24695
improved_20_40,0.3252277685583178,94149881590.8541
improved_20_40,0.38453150342176723,79629771884.3548
improved_20_40,0.22545617437327578,135814226356.59186
improved_20_40,0.247648341099899,123643694780.3799
improved_20_40,0.23842950827980755,128424355360.78537
improved_20_40,0.286315720267591,106945423294.277
improved_20_40,0.222862261885588,137394979485.32425
improved_20_40,0.38311452105218546,79924289519.82333
improved_20_40,0.22183803858785256,138029330293.13226
improved_20_40,0.2502180147670579,122373906324.56802
improved_20_40,0.29193846049549066,104885652434.60373
improved_20_40,0.3151741026936354,97153146905.56161
improved_20_40,0.2307253649829284,132712568911.04686
improved_20_40,0.3341617379073742,91632740754.75056
improved_20_40,0.23226448730292795,131833136677.0133
improved_20_40,0.377592878501371,81093043971.9936
improved_20_40,0.3390356433110166,90315447664.403
improved_20_40,0.2460259492860712,124459049903.79358
improved_20_40,0.31139327564615504,98332746062.94925
improved_20_40,0.35624395577917556,85952773101.37381
improved_20_40,0.22122944387524077,138409044309.1794
improved_20_40,0.2864019832055511,106913211832.91945
improved_20_40,0.31765926982577125,96393081544.9452
improved_20_40,0.24448331544744548,125244358060.93066
improved_20_40,0.26814566708272075,114192245703.44168
improved_20_40,0.3700423808423885,82747699952.95569
improved_20_40,0.2516518903464627,121676637746.1616
improved_20_40,0.3263695963691264,93820491370.74553
improved_20_40,0.20772560985175478,147406744511.0676
improved_20_40,0.2694298288256617,113647980378.72978
improved_20_40,0.27595670753780166,110959998664.38779
improved_20_40,0.2735752408537131,111925903105.37866
improved_20_40,0.3197477601233103,95763472707.40755
improved_20_40,0.274654136339334,111486236136.60875
improved_20_40,0.3014722687934933,101568731420.52725
improved_20_40,0.2908418623506821,105281116178.87772
improved_20_40,0.2756146627518114,111097702836.64664
improved_20_40,0.25001062822255465,122475416815.34373
improved_20_40,0.20808731264604807,147150518263.0117
improved_20_40,0.36981390843565237,82798821789.44936
improved_20_40,0.39905563421209234,76731546367.6655
improved_20_40,0.3747609957416215,81705823839.08049
improved_20_40,0.28526293815859927,107340112590.43843
improved_20_40,0.2472308183057462,123852503946.15404
improved_20_40,0.24064140234256318,127243922291.61896
improved_20_40,0.27952203416204463,109544694720.10278
improved_20_40,0.27242951625318734,112396616640.34201
improved_20_40,0.3085643392710818,99234266578.42894
improved_20_40,0.2261809462719426,135379024646.08136
improved_20_40,0.3541326259116539,86465221387.03534
improved_20_40,0.23275250261799857,131556720359.21426
improved_20_40,0.32275295330478854,94871807016.14676
improved_20_40,0.20288871352076118,150920942660.9629
improved_20_40,0.23760653858403696,128869163627.80795
improved_20_40,0.37327195369984945,82031761551.6466
improved_20_40,0.3650187187078016,83886536033.60773
improved_20_40,0.357601155802566,85626557417.30576
improved_20_40,0.32367573329396,94601333217.69388
improved_20_40,0.3363510558848069,91036300805.63824
improved_20_40,0.36048257776597525,84942124220.22205
improved_20_40,0.2655328251620434,115315896937.17581
improved_20_40,0.22891395525373703,133762731354.15778
improved_20_40,0.25219909375367694,121412632551.84435
improved_20_40,0.33829657450431827,90512757761.99875
improved_20_40,0.2923618576802762,104733757483.88216
improved_20_40,0.280709196525241,109081413358.9314
improved_20_40,0.33632511243578467,91043323164.48627
improved_20_40,0.3984800741055438,76842376544.31143
improved_20_40,0.24882844850824473,123057295431.42953
improved_20_40,0.37342567400085663,81997993259.97356
improved_20_40,0.3242374863587435,94437433017.67552
improved_20_40,0.362406167970193,84491265894.62946
improved_20_40,0.25117990578417015,121905276635.20233
improved_20_40,0.36810386323045846,83183467924.24992
improved_20_40,0.2549767769653843,120089979425.77461
improved_20_40,0.2272237841952083,134757705969.36058
improved_20_40,0.39557956703348474,77405807710.06155
improved_20_40,0.20768860304295406,147433010050.58267
improved_20_40,0.3871914106896169,79082735449.33896
improved_20_40,0.20673687420761663,148111729062.29037
improved_20_40,0.38826744058029117,78863568508.49892
improved_20_40,0.24705122558125175,123942537940.38667
improved_20_40,0.3755804733528038,81527550211.7494
improved_20_40,0.22114877274129344,138459533463.67294
improved_20_40,0.38765532472216463,78988095731.09569
improved_20_40,0.29244198895744006,104705059656.39415
improved_20_40,0.3409152127376663,89817511087.09099
improved_20_40,0.35194504778985036,87002661614.68167
improved_20_40,0.23594124879460915,129778731172.51611
improved_20_40,0.20593530901913187,148688226636.15512
improved_20_40,0.21983106467876684,139289485517.28903
improved_20_40,0.25192872040652947,121542934249.07068
improved_20_40,0.2786994065108598,109868034105.8788
improved_20_40,0.39303115305352654,77907706964.01562
improved_20_40,0.36333258273802016,84275832541.8392
improved_20_40,0.30900740989720565,99091979412.43356
improved_20_40,0.30992076808515123,98799948415.88152
improved_20_40,0.39021419375931554,78470123305.43225
improved_20_40,0.21686934929460805,141191717499.12482
improved_20_40,0.28225408366479476,108484368063.87485
improved_20_40,0.21208726646365006,144375267833.778
improved_20_40,0.3096457037329029,98887714347.99542
improved_20_40,0.2117902429421491,144577745766.0657
improved_20_40,0.35832584442005616,85453383775.26602
improved_20_40,0.2269290176644458,134932747759.48035
improved_20_40,0.3441187152310801,88981373417.19847
improved_20_40,0.30628189696514957,99973769926.42647
improved_20_40,0.3607664396978437,84875289191.17012
improved_20_40,0.3119465515600268,98158340737.19897
improved_20_40,0.23333060651695323,131230773180.19373
improved_20_40,0.3207684255817753,95458759210.1304
improved_20_40,0.2483144504270622,123312017674.20872
improved_20_40,0.31315893721524546,97778323595.3984
improved_20_40,0.3925162077105282,78009914745.74979
improved_20_40,0.28758141898788797,106474736815.70834
improved_20_40,0.376672733324511,81291140002.54288
improved_20_40,0.2067483807570658,148103485926.70587
improved_20_40,0.21327572324753297,143570751670.9946
improved_20_40,0.35417294211406547,86455378880.86818
improved_20_40,0.33619287752285026,91079133280.39539
improved_20_40,0.34495978651524445,88764421526.189
improved_20_40,0.27394142991633463,111776287030.31566
improved_20_40,0.3549033722483502,86277444212.044
improved_20_40,0.34885075589110803,87774371655.31396
improved_20_40,0.3668085318276023,83477218338.57071
improved_20_40,0.27738701940752214,110387847150.25842
improved_20_40,0.38530283124483194,79470363093.09245
improved_20_40,0.3097749055326267,98846469978.49956
improved_20_40,0.2421135967191834,126470203717.38252
improved_20_40,0.3187243525191865,96070964323.25502
improved_20_40,0.262011230995824,116865814428.8149
improved_20_40,0.36641004072395195,83568004412.00821
improved_20_40,0.2693987895691323,113661074531.16699
improved_20_40,0.3406073559153271,89898692344.84561
improved_20_40,0.37870295787154745,80855338632.47353
improved_20_40,0.39531208221994574,77458183741.4894
improved_20_40,0.29219258831085987,104794430539.24057
improved_20_40,0.2811457153679883,108912048898.71773
improved_20_40,0.38252993429951626,80046430760.75745
improved_20_40,0.2532377818380507,120914642663.41335
improved_20_40,0.39807521131240586,76920529160.48796
improved_20_40,0.29920278146691487,102339141867.93489
improved_20_40,0.335672186645539,91220414195.82196
improved_20_40,0.26808952933090696,114216157476.36455
improved_20_40,0.3592731820860482,85228058832.65065
improved_20_40,0.2733655895082731,112011742059.05911
improved_20_40,0.3201245611619366,95650754783.33562
improved_20_40,0.3341389639941501,91638986168.5194
improved_20_40,0.210321881784597,145587114569.38763
improved_20_40,0.24343517492548195,125783613272.80034
improved_20_40,0.28670756738231074,106799259536.08618
improved_20_40,0.3223081990485609,95002720967.73407
improved_20_40,0.2377375314894498,128798156975.82512
improved_20_40,0.29735298202115706,102975782155.24557
improved_20_40,0.3816215684473717,80236963608.74335
improved_20_40,0.20204804500492546,151548884816.3657
improved_20_40,0.2711539876418601,112925338720.32297
improved_20_40,0.36774405386907094,83264856569.84984
improved_20_40,0.26954548209230733,113599217698.39674
improved_20_40,0.28969928377957327,105696346571.30054
improved_20_40,0.3213412632621486,95288590045.915
improved_20_40,0.32222197784388595,95028142104.75285
improved_20_40,0.37523151502004526,81603369317.70659
improved_20_40,0.39713542588710765,77102554705.17407
improved_20_40,0.3812921975392513,80306274551.21527
improved_20_40,0.23688542410769775,129261460535.88402
improved_20_40,0.24970210949283875,122626740967.52669
improved_20_40,0.31158697140745584,98271618230.7314
improved_20_40,0.3929134006368997,77931055164.2908
improved_20_40,0.2653873973375336,115379088106.73103
improved_20_40,0.30663491698171347,99858672982.27289
improved_20_40,0.24841555336528476,123261830771.10979
improved_20_40,0.20302265889734727,150821371693.81445
improved_20_40,0.24573438749722945,124606719522.18552
improved_20_40,0.21838790539510544,140209943606.65536
improved_20_40,0.3529019655034697,86766747972.45432
improved_20_40,0.33217088889874996,92181936837.80864
improved_20_40,0.34076056194631155,89858273871.04636
improved_20_40,0.2144950792636533,142754584417.22855
improved_20_40,0.2813308642844576,108840371914.76743
improved_20_40,0.3043335864456261,100613791127.82903
improved_20_40,0.30389030476100576,100760555437.60936
improved_20_40,0.2956463048210538,103570230374.96384
improved_20_40,0.2849938896048571,107441447050.94571
improved_20_40,0.21827342459824506,140283481400.37158
improved_20_40,0.24171256095775664,126680035900.8844
improved_20_40,0.3237747355917768,94572406472.22696
improved_20_40,0.21292053065838712,143810255427.8843
improved_20_40,0.2711436289880299,112929652871.08073
improved_20_40,0.2513278183658999,121833532391.72452
improved_20_40,0.2931432712402988,104454575301.24582
improved_20_40,0.37888411335306815,80816679350.42061
improved_20_40,0.333266381521986,91878922080.2437
improved_20_40,0.3959369511058044,77335939003.17943
improved_20_40,0.36663523094494804,83516676291.32204
improved_20_40,0.2988414219726728,102462890511.2871
improved_20_40,0.2306520850322135,132754732720.26494
improved_20_40,0.2792565367888075,109648842071.61938
improved_20_40,0.38066942341287047,80437655394.8043
improved_20_40,0.29308203012396367,104476401664.31236
improved_20_40,0.393838673938013,77747966175.21288
improved_20_40,0.2723479177634956,112430291926.86386
improved_20_40,0.31224861825825734,98063383180.44289
improved_20_40,0.3030031972309106,101055553801.59412
improved_20_40,0.38483244862978105,79567500112.96661
improved_20_40,0.2600325963406166,117755067367.45416
improved_20_40,0.2803379098584127,109225883560.62267
improved_20_40,0.3762074768017192,81391672914.4693
improved_20_40,0.35654526302649764,85880136619.70233
improved_20_40,0.3901731614212751,78478375571.20526
improved_20_40,0.294259959592842,104058180196.14847
improved_20_40,0.26548530782537916,115336536513.58923
improved_20_40,0.2407403310247973,127191633281.7093
improved_20_40,0.3216194907997038,95206157511.43251
improved_20_40,0.22109083869080537,138495815028.5254
improved_20_40,0.2352669644323823,130150682114.24904
improved_20_40,0.2319226685656121,132027438668.25041
improved_20_40,0.254855177196975,120147278295.8508
improved_20_40,0.20068707516159603,152576621464.87283
improved_20_40,0.36777022774408713,83258930685.19498
improved_20_40,0.3532978817932068,86669514530.93056
improved_20_40,0.3988040572394804,76779950815.38507
improved_20_40,0.25233700725749353,121346275097.00725
improved_20_40,0.2371232794390418,129131800016.68695
improved_20_40,0.341174480507973,89749256316.68912
improved_20_40,0.26426213743738236,115870386112.64867
improved_20_40,0.31416622789014226,97464823337.18756
improved_20_40,0.2689813192958825,113837481279.28842
improved_20_40,0.34468128924228625,88836141837.39328
improved_20_40,0.2762206281895041,110853979663.01068
improved_20_40,0.3248705015081987,94253420232.58633
improved_20_40,0.38598465407434324,79329982621.34451
improved_20_40,0.39281178637375647,77951214708.94092
improved_20_40,0.25764153734980355,118847900904.46443
improved_20_40,0.29287796967093993,104549194786.5737
improved_20_40,0.3355847155476913,91244191052.77089
improved_20_40,0.22979145919139043,133251932023.81024
improved_20_40,0.24629985393952233,124320641730.22995
improved_20_40,0.34712516603858967,88210705807.53946
improved_20_40,0.3586823227020339,85368455487.72758
improved_20_40,0.3280379231535865,93343341542.51747
improved_20_40,0.3312635724048077,92434419147.0747
improved_20_40,0.2151219852304628,142338570681.27917
improved_20_40,0.2882389317388323,106231853258.35043
improved_20_40,0.3188723650324955,96026370603.4949
improved_20_40,0.21289923215569603,143824642248.73483
improved_20_40,0.3161643563917236,96848854973.02972
improved_20_40,0.26871586438679307,113949937305.33258
improved_20_40,0.24632220784549,124309359548.41052
improved_20_40,0.31141944571155916,98324482692.0157
improved_20_40,0.2665758099103375,114864720509.04535
improved_20_40,0.23913646124060534,128044697746.9282
improved_20_40,0.3500214642198308,87480794836.60564
improved_20_40,0.3407622507149267,89857828546.38846
improved_20_40,0.23208575407375565,131934663642.01051
improved_20_40,0.39196592999829827,78119432216.86707
improved_20_40,0.35651346538776824,85887796317.92802
improved_20_40,0.3998994386099455,76569639623.04947
improved_20_40,0.21228267492070196,144242368866.2368
improved_20_40,0.3779235425070876,81022091655.61331
improved_20_40,0.21825163137156206,140297489221.02716
improved_20_40,0.32830567042457537,93267216067.95387
improved_20_40,0.38976704423438574,78560145996.87383
improved_20_40,0.38866880115629887,78782129691.7263
improved_20_40,0.23364830047444582,131052337370.50981
improved_20_40,0.28539518910658795,107290371627.06853
improved_20_40,0.23358731918886577,131086550443.54338
improved_20_40,0.2708223264104415,113063632181.5555
improved_20_40,0.382150862242059,80125832296.11594
improved_20_40,0.34900552154482267,87735448322.67299
improved_20_40,0.37395245249172354,81882484513.19093
improved_20_40,0.34865362192277416,87824000596.80322
improved_20_40,0.21024009392136148,145643751050.05676
improved_20_40,0.36433908035544305,84043018031.30978
improved_20_40,0.26893590902264597,113856702926.36499
improved_20_40,0.38116275864217714,80333545724.4093
improved_20_40,0.31558517264450614,97026598693.5821
improved_20_40,0.2940795884114618,104122003384.27124
improved_20_40,0.3988515232305823,76770813489.21245
improved_20_40,0.2663488862329744,114962582847.22084
improved_20_40,0.20243534389976206,151258941793.21378
improved_20_40,0.31097925659274156,98463660358.93988
improved_20_40,0.2722178455444843,112484013818.33562
improved_20_40,0.26046682044065317,117558757956.27513
improved_20_40,0.3508084440624523,87284546361.63832
improved_20_40,0.2686222299361793,113989657174.30841
improved_20_40,0.24303573005441226,125990346740.24228
improved_20_40,0.3994451840919474,76656715662.8303
improved_20_40,0.2725652797028828,112340632428.3183
improved_20_40,0.34239016526033567,89430594119.25967
improved_20_40,0.20154274685165877,151928840795.05295
improved_20_40,0.23029523585131662,132960440048.32271
improved_20_40,0.23288139711645162,131483906739.49715
improved_20_40,0.36042207893152484,84956382224.41063
improved_20_40,0.2963887082031368,103310804535.9039
improved_20_40,0.39712280859642174,77105004389.06097
improved_20_40,0.3194016202799712,95867252874.24419
improved_20_40,0.2871548921590876,106632889551.67564
improved_20_40,0.25500525503967897,120076568206.63875
improved_20_40,0.3626567634632755,84432882506.88884
improved_20_40,0.3265258998843871,93775580775.26158
improved_20_40,0.31201336079656394,98137322778.90495
improved_20_40,0.30913967811592113,99049582009.14404
improved_20_40,0.3384575807620376,90469700311.87367
improved_20_40,0.22095257998764584,138582477296.87244
improved_20_40,0.36127563591404294,84755662590.84427
improved_20_40,0.3257253120895745,94006068190.9878
improved_20_40,0.2540019020595961,120550892145.04764
improved_20_40,0.32767931957895535,93445494024.97554
improved_20_40,0.24395743414753357,125514338215.68127
improved_20_40,0.35305872523753523,86728223128.38272
improved_20_40,0.2585173507113803,118445264178.8402
improved_20_40,0.2727354821642199,112270525480.75233
improved_20_40,0.24491064079860073,125025829012.48228
improved_20_40,0.2569742523063984,119156513249.87204
improved_20_40,0.22582422013165046,135592877867.45132
improved_20_40,0.23420736773625286,130739507453.52081
improved_20_40,0.32237392057823144,94983353011.00337
improved_20_40,0.3011790950228099,101667600460.46455
improved_20_40,0.29142256651331594,105071327406.7065
improved_20_40,0.3462587807029852,88431420678.07593
improved_20_40,0.24468792729737926,125139626781.0524
improved_20_40,0.3850628661988016,79519887757.79445
improved_20_40,0.3100067996254983,98772529947.12955
improved_20_40,0.23153637628372614,132247711531.51843
improved_20_40,0.20549141459199163,149009417063.0944
improved_20_40,0.31839307445634984,96170923165.04265
improved_20_40,0.37741354036873054,81131577499.598
improved_20_40,0.3733015409282531,82025259857.44157
improved_20_40,0.20649307983810686,148286595966.46002
improved_20_40,0.24350849336240746,125745740844.66174
improved_20_40,0.3061821194986098,100006348998.97331
improved_20_40,0.30422773410787324,100648798472.02231
improved_20_40,0.3760955738416799,81415890080.94281
improved_20_40,0.3306214641892429,92613938344.5982
improved_20_40,0.22397957865783696,136709587915.6032
improved_20_40,0.2947633806571263,103880461105.99199
improved_20_40,0.31858140229868254,96114072192.81346
improved_20_40,0.22319484914642157,137190244384.78735
improved_20_40,0.23075666378800333,132694568369.88304
improved_20_40,0.30544643072795075,100247221179.98984
improved_20_40,0.29509127948111497,103765031463.02881
improved_20_40,0.3113085026246174,98359523243.5581
improved_20_40,0.37088796293883713,82559044669.97455
improved_20_40,0.20885070647895349,146612651764.76196
improved_20_40,0.3180551463461896,96273103113.05127
improved_20_40,0.25168697729740613,121659675159.27925
improved_20_40,0.2730503204839479,112141072918.54808
improved_20_40,0.365282164736063,83826036023.27016
improved_20_40,0.37666068486753745,81293740307.91586
improved_20_40,0.2991572769024388,102354708589.65323
improved_20_40,0.3926030662553374,77992656022.47966
improved_20_40,0.26818749304212297,114174436520.10258
improved_20_40,0.3054944309361398,100231470033.65218
improved_20_40,0.23892181220004416,128159734006.14305
improved_20_40,0.3561187181616193,85983000438.42911
improved_20_40,0.26189581140356605,116917318133.96382
improved_20_40,0.3039136485960553,100752815943.85347
improved_20_40,0.2780571748935218,110121797474.02274
improved_20_40,0.34466221698910504,88841057680.51518
improved_20_40,0.3516338183876307,87079667252.2225
improved_20_40,0.2717872943768857,112662205089.55267
improved_20_40,0.3322161010114385,92169391569.52252
improved_20_40,0.21878129442927258,139957833139.71652
improved_20_40,0.21458469416075188,142694967222.98767
improved_20_40,0.26696763681774655,114696134201.19193
improved_20_40,0.3402678572108016,89988387827.22174
improved_20_40,0.21554979812183664,142056063919.46463
improved_20_40,0.3125548248769556,97967311532.87317
improved_20_40,0.36059059587950615,84916679052.98135
improved_20_40,0.23205620426076162,131951464074.6922
improved_20_40,0.2668705220971264,114737872355.49097
improved_20_40,0.39767905575154683,76997155009.72601
improved_20_40,0.2991040309568173,102372929585.30559
improved_20_40,0.32038122758683407,95574126269.69298
improved_20_40,0.2640709586966921,115954272483.98476
improved_20_40,0.3592977073077946,85222241269.66771
improved_20_40,0.3584771592463436,85417313516.42773
improved_20_40,0.33100326790466417,92507110560.13672
improved_20_40,0.3100322736767532,98764414222.72252
improved_20_40,0.33133588847687867,92414244773.12563
improved_20_40,0.31531160598905944,97110779680.2309
improved_20_40,0.30798541725110035,99420797819.32898
improved_20_40,0.20866992627655925,146739668941.27863
improved_20_40,0.3075401709262768,99564735909.45476
improved_20_40,0.26913231139122823,113773614701.03035
improved_20_40,0.3106500876664987,98567993750.885
improved_20_40,0.3619510448731151,84597506578.70726
improved_20_40,0.2557303476955387,119736105533.62376
improved_20_40,0.2195484679618701,139468775091.34454
