iteration,detection_rate,estimated_true_value_usd
4980,0.2170067808325953,141102300040.31305
4981,0.29450655905829626,103971049058.23912
4982,0.29188538135104797,104904725814.26312
4983,0.1547842337803323,197824772924.08884
4984,0.282720519678246,108305389133.66107
4985,0.10701242804251972,286136446578.49347
4986,0.29567794789526713,103559146421.93527
4987,0.2190458652868277,139788787429.18988
4988,0.2680098563924979,114250111215.98598
4989,0.13411414676052186,228314138660.55133
4990,0.2956220948459778,103578712260.24814
4991,0.112175245479332,272967139665.9881
4992,0.10517296909346296,291140928736.2842
4993,0.10271186719192477,298117021303.94806
4994,0.2365869905586341,129424512427.84894
4995,0.2395265379813132,127836172801.0788
4996,0.2828936531918998,108239105240.90923
4997,0.24053203015144886,127301781307.64377
4998,0.2662554937523047,115002907426.61258
4999,0.16485599654182445,185738805637.28778
5000,0.23680874772243451,129303314148.31624
5001,0.20247252006837718,151231168997.5635
5002,0.11644016513170495,262969018166.44623
5003,0.22679573614278623,135012043967.81718
5004,0.2531127815265856,120974356629.2686
5005,0.19735776741692515,155150498004.65756
5006,0.2791747399395934,109680968652.28127
5007,0.24056129034029863,127286297211.4423
5008,0.12715988648482707,240800434368.7187
5009,0.113472036715568,269847592288.9849
5010,0.1148778533124729,266545335039.7759
5011,0.1853855921613489,165170095166.69077
5012,0.2872347045462635,106603260035.00555
5013,0.21124380729574077,144951732748.09982
5014,0.16404963867263544,186651772887.6349
5015,0.21807537394194376,140410883385.55386
5016,0.106081021719263,288648764911.57587
5017,0.14902790396073398,205465923401.10446
5018,0.18189404281099528,168340619773.02078
5019,0.2857974245095924,107139369615.96236
5020,0.20163790004922325,151857145369.73663
5021,0.21209262613428392,144371619409.51465
5022,0.294206727978226,104077007722.57489
5023,0.2714181494245176,112815432441.59102
5024,0.22404981328062862,136666732506.80518
5025,0.2968532135786794,103149147454.6817
5026,0.28339938547684634,108045950234.86731
5027,0.16313692824810716,187696043002.93423
5028,0.23975544346346186,127714121762.95282
5029,0.29139751365838623,105080360897.38301
5030,0.24075944657233558,127181534663.57785
5031,0.16577513378275466,184708980177.63318
5032,0.17189192058177252,178136097358.08777
5033,0.14749855589691907,207596309764.704
5034,0.10246041162664771,298848652017.9047
5035,0.21583193314494356,141870368548.56934
5036,0.14704386745522438,208238238219.26688
5037,0.15429145291028104,198456591873.7484
5038,0.19700011174495155,155432175284.5808
5039,0.15424152838144786,198520827828.53378
5040,0.27331836959773115,112031093793.25633
5041,0.21485408329504477,142516052896.11694
5042,0.2331591331928801,131327284848.38249
5043,0.12480838975554791,245337320349.99042
5044,0.11997589763654806,255219227386.68097
5045,0.22443532577928305,136431980097.18028
5046,0.28116840708022367,108903259145.63615
5047,0.2996581620671045,102183620458.05493
5048,0.11928585130871645,256695622857.87906
5049,0.11229192158648756,272683515138.17126
5050,0.1652466757685222,185299678540.6811
5051,0.2599195064305375,117806302113.7909
5052,0.17562533289125382,174349311660.99564
5053,0.1534316206000313,199568744565.66272
5054,0.1634620599945972,187322709017.83194
5055,0.18700055747367844,163743661053.70197
5056,0.16118502235115786,189968990004.0105
5057,0.2912909203025367,105118813411.76381
5058,0.15119287376234447,202523803786.9048
5059,0.2879813848644866,106326858294.09436
5060,0.10100276450731056,303161562450.1747
5061,0.2609270563295258,117351402075.96182
5062,0.22990685515945186,133185049565.3412
5063,0.2013967162219963,152039002791.24323
5064,0.2332917956339078,131252604990.33525
5065,0.12396668168775511,247003109891.64633
5066,0.1402627834217751,218305634273.25864
5067,0.17941869666752258,170663127469.73608
5068,0.22461818304347736,136320913493.88417
5069,0.17155780661006043,178483022748.25018
5070,0.15745864939811155,194464743708.0745
5071,0.2672135826559895,114590566824.75485
5072,0.16418183481914556,186501484366.72632
5073,0.1704466625804338,179646555915.24805
5074,0.2399368110826972,127617582986.3376
5075,0.1400638929183085,218615627924.0529
5076,0.10985585186763931,278730312307.04266
5077,0.20444616496520882,149771241270.45395
5078,0.18887467928511412,162118903474.62048
5079,0.29908298561985264,102380133180.63788
5080,0.24902450010065713,122960415089.465
5081,0.16167772010707088,189390077244.68872
5082,0.10180456176137663,300773908065.0924
5083,0.263333714866043,116278904565.63715
5084,0.26193360891801154,116900446744.15114
5085,0.17369656364745287,176285329178.83282
5086,0.18231729505750602,167949814581.03134
5087,0.2089253504002018,146560270647.72003
5088,0.1808551679767685,169307608084.25772
5089,0.17711259477791821,172885253802.6332
5090,0.21902315620733603,139803281214.8733
5091,0.19378758127756718,158008865676.30588
5092,0.2268469329148423,134981573285.44548
5093,0.15636879092928527,195820123170.68234
5094,0.25502893470635896,120065418988.94513
5095,0.1397526357868502,219102528746.0408
5096,0.23721196129956865,129083524001.36325
5097,0.10420021147102561,293858865232.1277
5098,0.20116290543888524,152215717072.77783
5099,0.21677123027385328,141255626316.92407
5100,0.26888606617999217,113877808303.11305
5101,0.20183123038704606,151711684267.61264
5102,0.17805784893121318,171967459360.08926
5103,0.10624300613333713,288208673815.1441
5104,0.24127216668826837,126911265066.83041
5105,0.18413055797834038,166295894804.3009
5106,0.2769886262542731,110546618155.0512
5107,0.29130075543923484,105115264303.565
5108,0.22585736457117064,135572979689.90735
5109,0.26914088669801967,113769989671.54187
5110,0.2913270175002091,105105788548.4354
5111,0.12789535563542798,239415698464.5133
5112,0.14564218100430565,210242360342.8329
5113,0.10312055026493101,296935536332.534
5114,0.13347054745083894,229415076843.83783
5115,0.10284016230546884,297745114490.11005
5116,0.1423063557033793,215170684039.21045
5117,0.2731554252658368,112097923261.17471
5118,0.10299728581214199,297290901001.71954
5119,0.299976757148826,102075094720.19492
5120,0.1202964964137361,254539049869.84262
5121,0.12186968701612036,251253257881.6997
5122,0.11462065308254864,267143442968.9647
5123,0.23939516337444144,127906326377.73842
5124,0.11384034038362432,268974563820.1549
5125,0.2873280957365903,106568610428.87544
5126,0.2989532990077896,102424545912.18768
5127,0.258219873567962,118581716723.53587
5128,0.24766512565538792,123635315302.44408
5129,0.22030481528715642,138989952897.3593
5130,0.21475571127481033,142581334475.61957
5131,0.207022060492872,147907695570.81866
5132,0.20126903427233586,152135453973.46805
5133,0.14727236650845624,207915148141.96414
5134,0.2846030590101517,107588990808.1807
5135,0.14383846119383537,212878778357.89612
5136,0.2928582325200041,104556240868.97324
5137,0.24193197255924612,126565147945.97818
5138,0.2680939087838906,114214291696.22089
5139,0.1992800395515532,153653903164.25528
5140,0.28632644052672473,106941419183.97276
5141,0.1189361070815451,257450463540.30652
5142,0.24831367594577108,123312402279.89061
5143,0.29386439992782276,104198248945.24162
5144,0.10072836854271819,303987410327.58344
5145,0.17631912351585863,173663271965.33084
5146,0.10694442039288671,286318405273.81067
5147,0.2427359812004876,126145929204.1777
5148,0.20443907599758446,149776434619.50058
5149,0.11305000249691216,270854977651.67828
5150,0.24853277204184346,123203695224.01677
5151,0.19542236134582872,156687063286.66467
5152,0.26022507221804403,117667969649.6213
5153,0.11893614888706745,257450373047.62445
5154,0.19427523414746933,157612245504.13022
5155,0.2615185359189894,117085987011.29364
5156,0.17525478505361916,174717945021.90106
5157,0.13789743708389376,222050217519.23273
5158,0.270469997996525,113210914802.52359
5159,0.17155496849889001,178485975473.3448
5160,0.16269709929014248,188203453124.98474
5161,0.23079141507648085,132674587959.33226
5162,0.23632654816228987,129567144012.93536
5163,0.20656770824160164,148233023256.5197
5164,0.12513129569816786,244704218309.08646
5165,0.12301443520125362,248915144387.14648
5166,0.18011254508149654,170005681092.16626
5167,0.23683682470729453,129287985251.73026
5168,0.1375618133367115,222591976342.11203
5169,0.1779515724589889,172070161992.41568
5170,0.2066683195503858,148160859712.0185
5171,0.2461793319696768,124381505363.71982
5172,0.2697003294232318,113533995176.44682
5173,0.24489907645359846,125031732839.6499
5174,0.23849262097228718,128390370213.51439
5175,0.20915530266510923,146399137433.5416
5176,0.1096531753893993,279245501017.96246
5177,0.11595014176179962,264080366220.9173
5178,0.2672811162458409,114561613367.62523
5179,0.2585656211793618,118423152158.27832
5180,0.1706487672858192,179433794845.62988
5181,0.27333898831222897,112022642978.56625
5182,0.16740294434141934,182912887346.6725
5183,0.1799052136355379,170201603839.31592
5184,0.29781178979846334,102817138033.8728
5185,0.2816444855077224,108719174261.92157
5186,0.20907844107075887,146452956808.9733
5187,0.258507452474111,118449799442.00977
5188,0.23281244722198646,131522847103.73337
5189,0.15109432554583704,202655895839.9412
5190,0.24030188545513845,127423702239.48885
5191,0.2514881515021273,121755858941.78522
5192,0.18910890482077264,161918107076.14996
5193,0.22559290484910346,135731910187.0903
5194,0.2648777645704537,115601080934.36736
5195,0.1629399489629561,187922950109.58127
5196,0.19117487095266966,160168309502.3725
5197,0.16848852051311639,181734374582.74567
5198,0.2632807501790136,116302296613.03998
5199,0.1554993074455714,196915062856.73416
5200,0.1490872528747951,205384131167.39377
5201,0.2659438827564374,115137658300.14052
5202,0.27623062302229784,110849968641.42613
5203,0.18109840436678015,169080208116.0696
5204,0.28637454763505815,106923454450.44286
5205,0.1374761094630907,222730742231.5741
5206,0.10344100525513995,296015645094.4952
5207,0.27129083461420483,112868375901.33626
5208,0.29904160822622644,102394299179.46074
5209,0.2423726467885707,126335031223.77603
5210,0.22926192224730307,133559710219.971
5211,0.28304940607882473,108179544779.88234
5212,0.2053155878441946,149137024720.49844
5213,0.25920932555957443,118129067438.91762
5214,0.2879944471377038,106322035734.19029
5215,0.1405643840515996,217837228871.4544
5216,0.14722372696422883,207983838822.82196
5217,0.15322851630954645,199833272796.0743
5218,0.2421917065422515,126429415511.30896
5219,0.2235183482438016,136991688335.24364
5220,0.14735389783174002,207800108109.71393
5221,0.2507395548516838,122119367715.77823
5222,0.12409859853826573,246740545505.69006
5223,0.1512459311191296,202452758056.05112
5224,0.2775908267756148,110306800320.07877
5225,0.2510500331912911,121968340376.56494
5226,0.15703649299612887,194987517331.89902
5227,0.22308859432879313,137255586696.17427
5228,0.1497135890390275,204524893808.0111
5229,0.12113131596394132,252784803468.48047
5230,0.29070256439814307,105331564457.3616
5231,0.10382963294674617,294907677421.226
5232,0.26019227276013,117682802702.03062
5233,0.18328108773617965,167066642161.67737
5234,0.23476383234450468,130429613429.08096
5235,0.17536096722288366,174612152206.626
5236,0.2969229864315663,103124908811.60034
5237,0.23904381681485598,128094323073.57784
5238,0.1986733078257774,154123149379.8606
5239,0.11526002512891918,265661541072.6698
5240,0.2589695062538929,118238461132.96216
5241,0.14718290216461236,208041528258.33746
5242,0.29135380366045555,105096125449.96367
5243,0.25582832637043845,119690248278.00127
5244,0.11436056186763961,267751009611.7134
5245,0.14916403325679248,205278412169.9724
5246,0.13687705625126073,223705540858.61475
5247,0.18414619184388112,166281776414.812
5248,0.13758028561857089,222562089925.55066
5249,0.19736339863266758,155146071216.6469
5250,0.18231892591876409,167948312252.92953
5251,0.18696957639964773,163770793566.82443
5252,0.26471104760872505,115673887344.07343
5253,0.2670884025220203,114644273621.34833
5254,0.16624353074667247,184188556163.92886
5255,0.1128619643276102,271306246371.36942
5256,0.25758264522137586,118875073565.25221
5257,0.21873413187210564,139988010274.167
5258,0.2922765262366431,104764334974.44664
5259,0.14463839836048384,211701430926.44302
5260,0.28854206635479357,106120248900.45854
5261,0.27498726454312467,111351178210.7325
5262,0.2230237448999908,137295497004.38458
5263,0.20989757428042868,145881418614.7477
5264,0.20820490278971399,147067410467.0318
5265,0.1064416155703329,287670905178.9109
5266,0.12560147437331506,243788188415.7945
5267,0.24002184644832375,127572370402.60742
5268,0.27459055404882,111512051118.76973
5269,0.10628034796422746,288107411072.1735
5270,0.10943108745156867,279812223499.7893
5271,0.11268408566671305,271734519729.68826
5272,0.14842948079990353,206294300396.44266
5273,0.15389995524614733,198961434724.58774
5274,0.150588699314607,203336346214.48108
5275,0.24075753329165742,127182545364.96512
5276,0.11202967209209398,273321838116.70914
5277,0.16241894647922694,188525763549.01782
5278,0.19202179757886917,159461875088.669
5279,0.1834114534190321,166947894087.43625
5280,0.17988993188866303,170216062557.4902
5281,0.2350252049885311,130284562038.00583
5282,0.1070645039268793,285997270586.85706
5283,0.14535483831373028,210657975028.89813
5284,0.10078113636261472,303828246088.14417
5285,0.15195301645575596,201510681485.80627
5286,0.2566038633308944,119328506992.65654
5287,0.2166014775506105,141366329750.30698
5288,0.1969037096793192,155508273306.23602
5289,0.21186879525060676,144524142234.37006
5290,0.28551236986657463,107246337222.21107
5291,0.12258868143702409,249779633330.61395
5292,0.20857833126967792,146804108142.1516
5293,0.20960694407685557,146083690283.63858
5294,0.27418535601434024,111676846440.41254
5295,0.1603748416680751,190928674231.81808
5296,0.16407940684923747,186617909509.865
5297,0.19448537863628407,157441943011.49734
5298,0.29104157243400247,105208873233.27957
5299,0.2595030576424327,117995356887.14157
5300,0.18570125099166146,164889335620.02905
5301,0.14778170314003786,207198558747.20618
5302,0.10911642432041367,280619128518.2615
5303,0.14564557226371883,210237464990.55765
5304,0.27432461633692856,111620153920.91281
5305,0.10635408644135072,287907657565.268
5306,0.2834598204814589,108022914315.73874
5307,0.21756436033901938,140740679457.3776
5308,0.17984375482027057,170259767598.95837
5309,0.27501940998527813,111338163009.8851
5310,0.2871338546873639,106640702236.81235
5311,0.2874731826009939,106514825566.6108
5312,0.2895519969545198,105750111281.85332
5313,0.2595615502696457,117968766437.14581
5314,0.2632170099321926,116330460207.3832
5315,0.2746725611533082,111478757729.7636
5316,0.17763482907954253,172376982928.90533
5317,0.23570676876646823,129907834467.66827
5318,0.280799797559163,109046217860.50902
5319,0.2937289516562402,104246298252.74768
5320,0.18147673619796223,168727719824.21814
5321,0.1893447652523163,161716411113.97842
5322,0.1290197869964307,237329146270.1796
5323,0.2169522491098893,141137766607.4058
5324,0.16459048122437744,186038437168.67496
5325,0.2751735124390879,111275811499.48567
5326,0.13988247381090255,218899159169.98
5327,0.19284984535821198,158777186691.2697
5328,0.19361738676450133,158147759411.02286
5329,0.2453344693335328,124809840146.0055
5330,0.13764103942341838,222463852555.1092
5331,0.18379165863040545,166602533150.8581
5332,0.21181309208472926,144562149574.65744
5333,0.1918058214678385,159641431451.32654
5334,0.18043382416256912,169702970282.52783
5335,0.28852607590671814,106126130207.11154
5336,0.2926379350749534,104634950666.87296
5337,0.14623643345079412,209388010752.6449
5338,0.21820427982329263,140327934560.3134
5339,0.16136856688897613,189752914648.42978
5340,0.15534046261715845,197116420177.57907
5341,0.23414048248804922,130776854879.7887
5342,0.24812358371603987,123406874273.04755
5343,0.26034057052418824,117615767063.00719
5344,0.17366331359508,176319081249.47125
5345,0.22011981319764742,139106768513.96936
5346,0.22305904501503873,137273769363.4387
5347,0.2906327630497783,105356861967.3441
5348,0.1374674008650424,222744852285.99347
5349,0.20331882071271135,150601679630.48276
5350,0.15846975686272485,193223972233.06253
5351,0.17411256855808716,175864132919.31805
5352,0.11441041758866699,267634333876.0475
5353,0.11844037155349896,258528029743.57724
5354,0.2996634945555584,102181802108.51897
5355,0.24988555940173238,122536716299.78566
5356,0.12265154648454411,249651608784.90762
5357,0.11184416338001135,273775179450.22882
5358,0.28442200380706123,107657478992.3589
5359,0.22963649678895104,133341852571.30524
5360,0.2887052057107027,106060283272.15642
5361,0.22214707548452586,137837312658.9111
5362,0.20982768235477164,145930010550.52158
5363,0.18356126810816054,166811638508.5163
5364,0.12495376947892796,245051878206.74
5365,0.10985202852820374,278740013362.26404
5366,0.12310213434056354,248737814854.71478
5367,0.29295504635620334,104521687817.56483
5368,0.1979915802154758,154653828544.11868
5369,0.16412085787550654,186570776537.43536
5370,0.27436168269406036,111605073999.95697
5371,0.15040434696936494,203585577922.55948
5372,0.16813050295341503,182121360264.4574
5373,0.18322395279851453,167118738746.43082
5374,0.14625740256436529,209357990521.8673
5375,0.13190368291600693,232140264948.64053
5376,0.24721224266051747,123861810282.07506
5377,0.21813417858330134,140373031400.6251
5378,0.11962472396914513,255968456050.28265
5379,0.11568550483755674,264684464512.8145
5380,0.2579236481043172,118717907895.9018
5381,0.24471435980824469,125126109983.15308
5382,0.17867040946560758,171377879478.79202
5383,0.17054668753446714,179541193924.59644
5384,0.15894003323593536,192652255548.29123
5385,0.2133373301542101,143529291745.0952
5386,0.15356692966216046,199392902932.85233
5387,0.20755891279126712,147525131482.14774
5388,0.2057072999105913,148853034934.25888
5389,0.24500675942006034,124976780119.4641
5390,0.14599954441097346,209727749654.00427
5391,0.13514403321181995,226574234704.32007
5392,0.15241929377501787,200894225012.09677
5393,0.16647925074872344,183927761340.30093
5394,0.10053685952932656,304566464908.24023
5395,0.12438355108117741,246175283095.42673
5396,0.2819793066927886,108590081516.80942
5397,0.14011420163081706,218537132877.533
5398,0.23394675308324334,130885150130.41452
5399,0.2872285974130921,106605526662.74179
5400,0.2691908561453299,113748870739.10196
5401,0.20181634227259754,151722876130.93314
5402,0.26701105729207314,114677482686.90276
5403,0.17710523719482393,172892436072.5693
5404,0.28552373271805903,107242069191.00224
5405,0.23472680476479782,130450188381.78915
5406,0.18665962517812124,164042737526.1459
5407,0.28715952603965433,106631168821.45477
5408,0.2943648279410748,104021109158.98138
5409,0.16542098902326735,185104418010.1984
5410,0.22787484878520975,134372687740.91547
5411,0.11054133969564613,277001852737.89795
5412,0.2702527293296952,113301930292.3236
5413,0.2576682091888494,118835598680.24419
5414,0.2273048310804109,134709657310.32436
5415,0.1449263611911001,211280788727.23187
5416,0.27020221671916933,113323111377.90526
5417,0.2841733574792976,107751677255.8597
5418,0.11413199438563987,268287223619.00616
5419,0.16382821540213427,186904043510.83725
5420,0.21821229799138656,140322778237.87906
5421,0.2151802922620811,142300001444.97052
5422,0.19970535863735467,153326661381.31284
5423,0.23521801311720358,130177767824.97528
5424,0.1988654296258223,153974252626.19577
5425,0.2616533945478093,117025639788.62657
5426,0.1138751922334612,268892243334.68008
5427,0.26602360407393694,115103154122.04153
5428,0.1839639923288874,166446463311.58746
5429,0.11006576076716781,278198739429.93896
5430,0.15417742701804266,198603365564.27283
5431,0.2607403522987329,117435431953.16962
5432,0.10352063463458475,295787946122.1306
5433,0.19036518595536622,160849557371.2866
5434,0.18292791154622817,167389195235.44235
5435,0.19054502186672323,160697747964.47107
5436,0.19221051630386352,159305310076.87555
5437,0.17650779022381458,173477645723.1519
5438,0.1997253383027478,153311323240.3625
5439,0.25355655213839595,120762629250.1022
5440,0.13741893076496312,222823418355.61972
5441,0.17720150183856564,172798512327.0509
5442,0.19388279486915533,157931269355.2194
5443,0.1660836742310316,184365838735.17264
5444,0.2756705670370089,111075172909.96304
5445,0.14413069252116428,212447157258.52097
5446,0.285690319379904,107179536101.4854
5447,0.10529562611685361,290801783787.6958
5448,0.29441659560039873,104002818989.80646
5449,0.21987791364168,139259807375.3005
5450,0.25145373144232935,121772525403.33058
5451,0.28615718374862703,107004673091.56006
5452,0.1196482999198361,255918019063.69507
5453,0.1283260164148689,238612221864.8986
5454,0.1438020304986062,212932708903.02277
5455,0.28866198788976466,106076162378.25072
5456,0.19759618882468238,154963291964.05258
5457,0.2002266817369454,152927450198.92795
5458,0.1900917674645592,161080915329.656
5459,0.2897905773457506,105663048744.64658
5460,0.2157482255330891,141925412476.34564
5461,0.12946635223581504,236510532435.87628
5462,0.25346096164182697,120808173777.44171
5463,0.12504601191123713,244871111295.8867
5464,0.11738745845011458,260846910769.7376
5465,0.12647779423019948,242099066371.22592
5466,0.12352958627200177,247877102351.8229
5467,0.14478000086298326,211494375723.9067
5468,0.1900003045920785,161158456906.49454
5469,0.22444853197277662,136423952657.1608
5470,0.11197689850903161,273450651942.76315
5471,0.1571452754170063,194852538955.2348
5472,0.10979984437007245,278872489077.6738
5473,0.10009848863118131,305900281997.71387
5474,0.23376333876441854,130987844636.67174
5475,0.2725593308306004,112343084371.79936
5476,0.17475361649686905,175219011277.9264
5477,0.2035951328978978,150397288304.42728
5478,0.10954863692892887,279511975303.6138
5479,0.29167406781114846,104980727733.5642
5480,0.2807353735031877,109071242137.12822
5481,0.2268342265242611,134989134439.7638
5482,0.2736686173708515,111887713666.23155
5483,0.19028215034586346,160919749141.82468
5484,0.230565886587659,132804363876.18782
5485,0.27216985249253844,112503848679.06255
5486,0.19740344105485083,155114600516.58954
5487,0.2569312459120739,119176458243.23773
5488,0.1947450026383854,157232049526.22443
5489,0.283086141581588,108165506544.22731
5490,0.15936729589642998,192135756132.3173
5491,0.2802485357727553,109260716796.9371
5492,0.26816911737747234,114182260057.64368
5493,0.1825874814700098,167701288463.4849
5494,0.23317705489540377,131317191194.29912
5495,0.2010034741172821,152336451070.2784
5496,0.1345035280212349,227653180182.6724
5497,0.19549815494987832,156626316538.24915
5498,0.14648817157875244,209028180021.76947
5499,0.2975110580222619,102921068223.05777
5500,0.26036783025511534,117603453044.95134
5501,0.21575674030710504,141919811433.18643
5502,0.19945102275277266,153522180419.09067
5503,0.20074957840392263,152529116839.35574
5504,0.2026980239511427,151062922582.8262
5505,0.130317720223383,234965404914.51233
5506,0.2463824842045698,124278947826.50052
5507,0.12498355544137825,244993477675.43118
5508,0.14044773455521445,218018154559.7346
5509,0.11415216692666846,268239812911.2499
5510,0.12059158048783168,253916200251.75018
5511,0.23860383567432564,128330526679.45071
5512,0.18708773905318707,163667357651.47244
5513,0.27938875262228163,109596952677.69101
5514,0.2673417677392959,114535622917.26605
5515,0.2879327337064786,106344824034.62262
5516,0.17584013986975344,174136325883.86234
5517,0.22583656375313993,135585466724.04189
5518,0.20064135739905556,152611387287.03323
5519,0.20186368701172455,151687291325.67984
5520,0.20332126073776613,150599872284.4617
5521,0.29725574612635164,103009466760.0064
5522,0.24885486815384741,123044231069.22418
5523,0.22718967557138647,134777937522.08601
5524,0.2640573160622844,115960263311.16994
5525,0.22969185083734572,133309718164.56264
5526,0.1836881400002141,166696423077.65558
5527,0.1484054547362548,206327698360.15298
5528,0.2700862220261399,113371780574.79655
5529,0.17405188977029445,175925443499.83426
5530,0.21931249794188973,139618836989.11044
5531,0.29275159002283874,104594328240.65794
5532,0.1454228174437477,210559501170.90652
5533,0.2068567412620442,148025902917.1981
5534,0.16536865814122134,185162994269.89575
5535,0.26992274723254694,113440442547.96759
5536,0.22581489643581143,135598476376.54494
5537,0.19347339995762122,158265456163.64014
5538,0.2987287925349466,102501521999.2269
5539,0.2716710269766514,112710421278.94981
5540,0.1803468007136621,169784857722.20132
5541,0.2854333478157211,107276028306.2371
5542,0.1427241809512739,214540771547.86444
5543,0.1623267432067667,188632848136.55334
5544,0.11335782345174546,270119476251.7455
5545,0.15883429426653503,192780507768.93658
5546,0.1137691937624798,269142769559.835
5547,0.22627028061692372,135325575309.04085
5548,0.186536659982863,164150874700.1065
5549,0.24190880709612703,126577267968.81696
5550,0.11132431044951333,275053631827.4332
5551,0.14620389680367799,209434608579.1403
5552,0.12091771267092806,253231352325.97934
5553,0.19552999950902564,156600807941.0336
5554,0.1611681213392942,189988911239.8424
5555,0.21966714017528552,139393428964.33972
5556,0.10809210341110898,283278379581.208
5557,0.14192163746309586,215753964280.36234
5558,0.24087911606809204,127118350480.69327
5559,0.27165813224023294,112715771279.56279
5560,0.2468119638503221,124062688948.06396
5561,0.26558447707009936,115293469850.4285
5562,0.15479700779453662,197808448212.80856
5563,0.21611911341849815,141681850417.96707
5564,0.2130279926021347,143737710362.84216
5565,0.2486888039224757,123126394983.86348
5566,0.22828386095193243,134131934566.63463
5567,0.2960673594672087,103422937114.46666
5568,0.17008132683829152,180032437828.6165
5569,0.14009899766115885,218560849192.37415
5570,0.20438722466697562,149814431649.1169
5571,0.13160762206412022,232662481242.19547
5572,0.2138457381789133,143188057711.98053
5573,0.2538676056684499,120614663770.11142
5574,0.1711797351765128,178877224387.85876
5575,0.1643497798688679,186310903028.00928
5576,0.11766414968938037,260233520410.90646
5577,0.16341571693411303,187375831861.8089
5578,0.1682373437706408,182005702262.91733
5579,0.2988647403584748,102454896027.86806
5580,0.18545789397330903,165105702668.17627
5581,0.20496213016016926,149394211876.57913
5582,0.27275402583194075,112262892569.32962
5583,0.16854444691084142,181674071504.8365
5584,0.2521522707845345,121435178055.51872
5585,0.15814047592798244,193626304209.22604
5586,0.19929857871197937,153639609964.67865
5587,0.26800529785405297,114252054511.61665
5588,0.17622622453115727,173754819870.23782
5589,0.2836750360788873,107940960625.48186
5590,0.2690996536673874,113787422178.06956
5591,0.25282028193866557,121114317510.53816
5592,0.11500043269116905,266261223399.5069
5593,0.19119240900928633,160153617282.66147
5594,0.13309619941649972,230060332556.9294
5595,0.18074019980919187,169415304022.84128
5596,0.25157422707777055,121714200438.97238
5597,0.28710535279262617,106651288810.83595
5598,0.1114823502472039,274663709833.21915
5599,0.1826800388020983,167616320319.45688
5600,0.17371804921026318,176263526093.14413
5601,0.26659480278652875,114856537260.93785
5602,0.15679100570088547,195292808812.2493
5603,0.12172202773599923,251558049675.56766
5604,0.2593706931766825,118055573375.68962
5605,0.10485279042896717,292029957186.18506
5606,0.20623787025122345,148470093598.83395
5607,0.17709785800346717,172899640035.3066
5608,0.14550355628219974,210442663273.7172
5609,0.14072737815410863,217584924138.156
5610,0.26874129491533366,113939154417.8952
5611,0.17690086905516988,173092173392.73694
5612,0.23967686026082488,127755995578.80296
5613,0.14007600082772215,218596731195.1081
5614,0.243157528342262,125927237822.23682
5615,0.29230393583420317,104754511130.4669
5616,0.2936939931195146,104258706739.5787
5617,0.19338013209149876,158341788107.45273
5618,0.2514598335199504,121769570396.99133
5619,0.12115140779130598,252742881474.14056
5620,0.2175964086441262,140719950713.44153
5621,0.2379384770630176,128689383397.68234
5622,0.1319263331667688,232100409105.71063
5623,0.20033396241939888,152845556140.50134
5624,0.14572329273116064,210125336354.52008
5625,0.1612977346296946,189836242710.5421
5626,0.15690077398082444,195156181342.77365
5627,0.24947285965395863,122739427215.83517
5628,0.29131141306392533,105111418662.83157
5629,0.26212571286469255,116814773969.27187
5630,0.11959720072955425,256027362789.74313
5631,0.10025092593682156,305435143004.26746
5632,0.12962973880299805,236212432290.38382
5633,0.2860712480441019,107036817258.55508
5634,0.27131571546564126,112858025371.92497
5635,0.12486426713570671,245227530679.7284
5636,0.1902023164825028,160987292195.46674
5637,0.2893697076892332,105816728863.36688
5638,0.22924778751746924,133567945110.44077
5639,0.1266560628503455,241758311530.68082
5640,0.1163696802055224,263128298073.38614
5641,0.2722379914395904,112475689884.07678
5642,0.11303628241321945,270887853405.22073
5643,0.14027819442180553,218281651157.7766
5644,0.1753934218941353,174579842100.94928
5645,0.22895281412809645,133740028557.55115
5646,0.23805860616963742,128624444175.74973
5647,0.1935890291577864,158170925455.00653
5648,0.16617586489195293,184263556682.74966
5649,0.18536274911411355,165190449786.50403
5650,0.2972543562178441,103009948413.95432
5651,0.18049071068378691,169649483808.99615
5652,0.21526118322425994,142246527874.57327
5653,0.11845581164486414,258494331976.07834
5654,0.24280488571234773,126110130815.48607
5655,0.28593233195423723,107088819548.82947
5656,0.10701523691733233,286128936232.4818
5657,0.2820434481361511,108565386298.36215
5658,0.1317092459338419,232482964143.6407
5659,0.2532921036026521,120888710955.86223
5660,0.16789639229806877,182375305869.96136
5661,0.27036527365093826,113254766362.3259
5662,0.17486401732352838,175108386324.96237
5663,0.2141634954777039,142975607638.0959
5664,0.10414612551507792,294011474247.21277
5665,0.22388824090977325,136765360143.06894
5666,0.11572579373270042,264592316995.023
5667,0.23567408551281646,129925850070.42757
5668,0.129956245889494,235618963061.31085
5669,0.1634043511991759,187388864954.39752
5670,0.27649160218553587,110745337861.20595
5671,0.18044099125707697,169696229700.92383
5672,0.23751738810266548,128917533762.15108
5673,0.1525905855877368,200668709552.971
5674,0.12372235793826601,247490885318.41528
5675,0.19584168128005214,156351577966.88196
5676,0.17599458193843714,173983514506.90817
5677,0.18007395394802714,170042114522.90814
5678,0.1539430728467296,198905708023.05392
5679,0.12152650609684959,251962776543.7511
5680,0.2732457945648253,112060849641.2154
